Rank,Release Date,Movie Title,Production Budget ($),Worldwide Gross ($),Domestic Gross ($),
1905,12/8/2011,30 Minutes or Less,"$28,000,000","$40,966,716","$37,053,924",
1906,12/22/2000,Dracula 2000,"$28,000,000","$33,000,377","$33,000,377",
1907,6/25/1982,Blade Runner,"$28,000,000","$33,139,618","$32,656,328",
1908,7/4/1995,Rob Roy,"$28,000,000","$31,390,587","$31,390,587",
1909,2/21/2014,3 Days to Kill,"$28,000,000","$38,959,900","$30,697,999",
1910,8/16/2013,Kick-Ass 2,"$28,000,000","$63,129,909","$28,795,985",
1911,12/10/2007,We Own the Night,"$28,000,000","$55,307,857","$28,563,179",
1912,9/19/2014,A Walk Among the Tombstones,"$28,000,000","$62,108,587","$26,017,685",
1913,1/15/2010,The Spy Next Door,"$28,000,000","$46,752,858","$24,307,106",
1914,4/25/2014,Brick Mansions,"$28,000,000","$73,421,224","$20,396,829",
1915,12/5/2006,Just My Luck,"$28,000,000","$38,159,905","$17,326,650",
1916,10/13/2000,Lost Souls,"$28,000,000","$31,320,293","$16,779,636",
1917,8/21/2015,American Ultra,"$28,000,000","$28,208,085","$14,439,985",
1918,4/18/2003,Winged Migration,"$28,000,000","$39,134,983","$11,689,053",
1919,5/2/2016,Pride and Prejudice and Zombies,"$28,000,000","$16,311,335","$10,907,291",
1920,1/10/1999,"Mystery, Alaska","$28,000,000","$8,891,623","$8,891,623",
1921,8/24/2001,John Carpenter's Ghosts of Mars,"$28,000,000","$8,434,601","$8,434,601",
1922,11/7/1997,A Simple Wish,"$28,000,000","$8,165,213","$8,165,213",
1923,10/30/2015,Our Brand is Crisis,"$28,000,000","$8,592,432","$7,002,261",
1924,12/25/1997,Kundun,"$28,000,000","$5,686,694","$5,686,694",
1925,3/10/2008,How to Lose Friends & Alienate People,"$28,000,000","$12,031,443","$2,775,593",
1926,12/31/2007,Alatriste,"$28,000,000","$22,860,477",$0,
1927,4/3/2005,The Jacket,"$28,500,000","$15,452,978","$6,301,131",
1880,9/24/1999,Mumford,"$28,700,000","$4,559,569","$4,559,569",
1879,5/15/2015,Pitch Perfect 2,"$29,000,000","$287,130,801","$183,785,415",
1864,11/18/2005,Walk the Line,"$29,000,000","$187,707,495","$119,519,402",
1865,8/4/2016,The Boss,"$29,000,000","$78,652,395","$63,077,560",
1866,12/27/1995,Twelve Monkeys,"$29,000,000","$168,841,459","$57,141,459",
1867,12/9/2003,Once Upon a Time in Mexico,"$29,000,000","$97,413,527","$56,330,657",
1868,4/14/2000,Keeping the Faith,"$29,000,000","$45,336,404","$37,036,404",
1869,12/8/2016,Florence Foster Jenkins,"$29,000,000","$44,267,641","$27,383,770",
1870,2/13/1998,The Borrowers,"$29,000,000","$54,045,832","$22,619,589",
1871,5/12/2008,Frost/Nixon,"$29,000,000","$28,452,945","$18,622,031",
1872,12/11/2004,Seed of Chucky,"$29,000,000","$24,716,190","$17,016,190",
1873,8/23/2002,Serving Sara,"$29,000,000","$20,146,150","$16,930,185",
1874,12/31/2002,Confessions of a Dangerous Mind,"$29,000,000","$33,013,805","$16,007,718",
1875,8/26/2009,Taking Woodstock,"$29,000,000","$10,066,366","$7,460,204",
1876,6/11/1987,Cry Freedom,"$29,000,000","$25,899,797","$5,899,797",
1877,9/1/2009,"Che, Part 1: The Argentine","$29,000,000","$1,733,532","$1,733,532",
1878,2/24/2017,Collide,"$29,200,000","$5,278,519","$2,280,004",
1863,7/28/1978,National Lampoon's Animal House,"$3,000,000","$141,600,000","$141,600,000",
4330,10/20/2010,Paranormal Activity 2,"$3,000,000","$177,512,032","$84,752,907",
4331,8/28/2015,War Room,"$3,000,000","$73,975,239","$67,790,117",
4332,7/6/2013,The Purge,"$3,000,000","$91,266,581","$64,473,115",
4333,12/22/1964,Goldfinger,"$3,000,000","$124,900,000","$51,100,000",
4334,12/10/2012,Sinister,"$3,000,000","$87,727,807","$48,086,903",
4335,8/18/2000,The Original Kings of Comedy,"$3,000,000","$38,236,338","$38,168,022",
4336,12/18/1957,The Bridge on the River Kwai,"$3,000,000","$33,300,000","$33,300,000",
4337,1/1/1978,Coming Home,"$3,000,000","$32,653,000","$32,653,000",
4338,11/20/1998,Waking Ned Devine,"$3,000,000","$55,193,251","$24,793,251",
4339,1/8/1997,Air Bud,"$3,000,000","$27,788,649","$24,646,936",
4340,11/10/2002,Bowling for Columbine,"$3,000,000","$58,240,487","$21,576,018",
4341,1/11/1985,A Nightmare On Elm Street Part 2: Freddy's Revenge,"$3,000,000","$21,163,999","$21,163,999",
4342,7/3/1986,A Room with a View,"$3,000,000","$20,966,644","$20,966,644",
4343,10/6/1975,Love and Death,"$3,000,000","$20,123,742","$20,123,742",
4344,1/8/1986,Friday the 13th Part VI: Jason Lives,"$3,000,000","$19,472,057","$19,472,057",
4345,2/8/2002,Martin Lawrence Live: RunTelDat,"$3,000,000","$19,184,820","$19,184,820",
4346,1/1/1960,The Apartment,"$3,000,000","$24,600,000","$18,600,000",
4347,9/20/1958,Cat on a Hot Tin Roof,"$3,000,000","$17,570,324","$17,570,324",
4348,5/26/1970,Beneath the Planet of the Apes,"$3,000,000","$17,489,009","$17,489,009",
4349,6/4/2001,Pokemon 3: The Movie,"$3,000,000","$68,452,128","$17,052,128",
4350,8/13/1993,Jason Goes to Hell: The Final Friday,"$3,000,000","$15,935,068","$15,935,068",
4351,4/27/1990,Spaced Invaders,"$3,000,000","$15,000,000","$15,000,000",
4352,9/4/1976,Family Plot,"$3,000,000","$13,200,000","$13,200,000",
4353,7/16/1966,Torn Curtain,"$3,000,000","$13,000,000","$13,000,000",
4354,3/3/2006,Dave Chappelle's Block Party,"$3,000,000","$12,051,924","$11,718,595",
4355,10/25/1985,Krush Groove,"$3,000,000","$11,052,713","$11,052,713",
4356,1/1/1960,Elmer Gantry,"$3,000,000","$10,400,000","$10,400,000",
4357,8/5/2009,Next Day Air,"$3,000,000","$10,172,519","$10,027,047",
4358,1/1/1961,Judgment at Nuremberg,"$3,000,000","$10,000,000","$10,000,000",
4359,12/5/1999,Trippin',"$3,000,000","$9,017,070","$9,017,070",
4360,1/1/1948,Red River,"$3,000,000","$9,012,000","$9,012,000",
4361,8/8/2001,The Deep End,"$3,000,000","$9,981,635","$8,823,109",
4362,5/24/2013,Before Midnight,"$3,000,000","$23,283,672","$8,110,621",
4363,11/20/1987,Teen Wolf Too,"$3,000,000","$7,888,000","$7,888,000",
4364,7/31/2009,The Collector,"$3,000,000","$10,473,836","$7,712,114",
4365,8/7/1988,Phantasm II,"$3,000,000","$7,282,851","$7,282,851",
4366,7/4/2006,Phat Girlz,"$3,000,000","$7,301,115","$7,061,128",
4367,1/10/2004,Woman Thou Art Loosed,"$3,000,000","$6,879,730","$6,879,730",
4368,10/18/2002,Real Women Have Curves,"$3,000,000","$7,777,790","$5,853,194",
4369,8/28/1981,Gallipoli,"$3,000,000","$5,732,587","$5,732,587",
4370,4/28/2006,Water,"$3,000,000","$11,322,573","$5,529,144",
4371,7/22/2016,Don’t Think Twice,"$3,000,000","$4,417,983","$4,417,983",
4372,6/24/2016,Swiss Army Man,"$3,000,000","$5,100,863","$4,210,454",
4373,4/14/2000,East is East,"$3,000,000","$30,438,635","$4,170,647",
4374,1/9/2000,Whipped,"$3,000,000","$4,142,507","$4,142,507",
4375,2/28/1997,Kama Sutra,"$3,000,000","$4,109,095","$4,109,095",
4376,5/17/2013,Frances Ha,"$3,000,000","$11,267,511","$4,067,398",
4377,4/30/2010,Please Give,"$3,000,000","$4,570,178","$4,033,574",
4378,6/30/1971,Willy Wonka & the Chocolate Factory,"$3,000,000","$4,000,000","$4,000,000",
4379,9/24/1993,Warlock: The Armageddon,"$3,000,000","$3,902,679","$3,902,679",
4380,4/18/1997,8 Heads in a Duffel Bag,"$3,000,000","$4,002,884","$3,602,884",
4381,9/13/1978,Days of Heaven,"$3,000,000","$3,660,880","$3,446,749",
4382,5/24/2002,Thirteen Conversations About One Thing,"$3,000,000","$3,705,923","$3,287,435",
4383,4/22/2016,Compadres,"$3,000,000","$7,445,044","$3,127,773",
4384,2/19/1999,Jawbreaker,"$3,000,000","$3,076,820","$3,076,820",
4385,9/8/1996,Basquiat,"$3,000,000","$2,962,051","$2,962,051",
4386,2/24/2006,Tsotsi,"$3,000,000","$11,537,539","$2,912,606",
4387,9/4/2010,Letters to God,"$3,000,000","$3,237,452","$2,848,587",
4388,10/16/1998,Happiness,"$3,000,000","$5,746,453","$2,746,453",
4389,4/4/2003,DysFunkTional Family,"$3,000,000","$2,255,000","$2,255,000",
4390,9/19/2014,Tusk,"$3,000,000","$1,821,983","$1,821,983",
4391,10/24/2003,Elephant,"$3,000,000","$10,051,516","$1,266,955",
4392,6/4/2012,Damsels in Distress,"$3,000,000","$1,324,299","$1,007,535",
4393,3/25/2005,Oldboy,"$3,000,000","$6,239,723","$707,391",
4394,6/5/2011,Hobo with a Shotgun,"$3,000,000","$834,953","$703,372",
4395,7/9/2012,Bachelorette,"$3,000,000","$12,577,401","$446,770",
4396,1/15/2010,Fish Tank,"$3,000,000","$5,922,292","$374,675",
4397,9/9/2011,Creature,"$3,000,000","$331,000","$331,000",
4398,8/23/1996,Freeway,"$3,000,000","$295,493","$295,493",
4399,6/10/2006,Love's Abiding Joy,"$3,000,000","$252,726","$252,726",
4400,12/2/1993,Braindead,"$3,000,000","$242,623","$242,623",
4401,1/10/2010,Chain Letter,"$3,000,000","$1,022,453","$205,842",
4402,2/3/2012,Tim and Eric's Billion Dollar Movie,"$3,000,000","$223,652","$201,436",
4403,9/11/2007,Holly,"$3,000,000","$163,069","$163,069",
4404,3/26/2010,The Eclipse,"$3,000,000","$133,411","$133,411",
4405,3/21/2008,The Grand,"$3,000,000","$115,879","$115,879",
4406,3/17/2006,Sommersturm,"$3,000,000","$95,204","$95,204",
4407,8/15/2014,Fort McCoy,"$3,000,000","$78,948","$78,948",
4408,4/8/1999,The Gambler,"$3,000,000","$101,773","$51,773",
4409,10/13/2000,Just Looking,"$3,000,000","$39,852","$39,852",
4410,4/9/2015,Before We Go,"$3,000,000","$379,161","$37,151",
4411,1/13/2012,The Divide,"$3,000,000","$156,362","$18,000",
4412,9/9/2011,Tanner Hall,"$3,000,000","$5,073","$5,073",
4413,9/30/2005,My Big Fat Independent Movie,"$3,000,000","$4,655","$4,655",
4414,12/31/2014,Demonic,"$3,000,000","$4,668,109",$0,
4415,4/15/2008,à L'Intérieur,"$3,000,000","$895,932",$0,
4416,6/27/2014,They Came Together,"$3,000,000","$82,780",$0,
4417,5/21/2013,Open Road,"$3,000,000","$47,469",$0,
4418,7/19/1996,Trainspotting,"$3,100,000","$71,558,971","$16,501,785",
4328,12/4/2013,Antiviral,"$3,100,000","$123,407",$0,
4329,1/1/1946,It's a Wonderful Life,"$3,180,000","$9,576,159","$6,600,000",
4327,12/6/1968,Rosemary's Baby,"$3,200,000","$33,395,426","$33,395,426",
4321,1/1/1962,The Man Who Shot Liberty Valance,"$3,200,000","$8,000,000","$8,000,000",
4322,7/16/2004,Maria Full of Grace,"$3,200,000","$14,441,158","$6,529,624",
4323,3/6/2011,Beginners,"$3,200,000","$14,314,407","$5,790,894",
4324,7/29/2009,Adam,"$3,200,000","$2,828,590","$2,277,396",
4325,9/22/2006,Feast,"$3,200,000","$690,872","$56,131",
4326,11/18/1983,A Christmas Story,"$3,250,000","$20,605,209","$20,605,209",
4317,8/20/1982,Class of 1984,"$3,250,000","$6,965,361","$6,965,361",
4318,1/30/2009,Entre les murs,"$3,250,000","$34,114,067","$3,766,810",
4319,10/29/1999,Dreaming of Joseph Lees,"$3,250,000","$7,680","$7,680",
4320,10/10/2014,Whiplash,"$3,300,000","$33,474,334","$13,092,006",
4311,10/26/2007,Bella,"$3,300,000","$12,405,473","$8,093,373",
4312,1/17/2003,Cidade de Deus,"$3,300,000","$32,059,295","$7,563,397",
4313,5/5/2000,Human Traffic,"$3,300,000","$5,422,740","$104,257",
4314,12/29/2006,The Dead Girl,"$3,300,000","$19,875","$19,875",
4315,1/20/2015,The Opposite Sex,"$3,300,000","$40,262",$0,
4316,2/16/1956,Carousel,"$3,380,000","$3,220",$0,
4310,6/24/2005,La marche de l'empereur,"$3,400,000","$133,276,359","$77,437,223",
4303,12/23/1977,High Anxiety,"$3,400,000","$31,063,038","$31,063,038",
4304,10/21/2011,Margin Call,"$3,400,000","$20,433,227","$5,353,586",
4305,9/26/2008,Choke,"$3,400,000","$4,124,277","$2,926,565",
4306,4/23/2004,L'incomparable mademoiselle C.,"$3,400,000","$493,905","$493,905",
4307,11/7/2008,August,"$3,400,000","$12,636","$12,636",
4308,5/17/2013,Jagten,"$3,450,000","$18,309,793","$687,185",
4301,4/7/1980,Airplane!,"$3,500,000","$83,453,539","$83,453,539",
4264,1/1/1970,M*A*S*H,"$3,500,000","$81,600,000","$81,600,000",
4265,8/13/1997,The Full Monty,"$3,500,000","$257,938,649","$45,950,122",
4266,5/26/1993,Menace II Society,"$3,500,000","$27,731,527","$27,731,527",
4267,4/26/1995,Friday,"$3,500,000","$27,936,778","$27,467,564",
4268,2/19/2016,The Witch,"$3,500,000","$40,454,520","$25,138,705",
4269,6/12/2002,Empire,"$3,500,000","$18,495,444","$17,504,595",
4270,2/22/2013,Dark Skies,"$3,500,000","$27,704,111","$17,418,667",
4271,1/5/1987,Creepshow 2,"$3,500,000","$14,000,000","$14,000,000",
4272,1/1/1967,In Cold Blood,"$3,500,000","$13,007,551","$13,000,000",
4273,1/1/1959,The Nun's Story,"$3,500,000","$12,800,000","$12,800,000",
4274,6/21/1972,Frenzy,"$3,500,000","$12,600,000","$12,600,000",
4275,2/23/1966,Harper,"$3,500,000","$12,000,000","$12,000,000",
4276,5/27/1998,I Got the Hook-Up!,"$3,500,000","$10,317,779","$10,317,779",
4277,8/23/1996,She's the One,"$3,500,000","$13,795,053","$9,482,579",
4278,1/1/1980,Terror Train,"$3,500,000","$8,000,000","$8,000,000",
4279,6/11/1998,Gods and Monsters,"$3,500,000","$6,451,628","$6,451,628",
4280,4/16/2010,El secreto de sus ojos,"$3,500,000","$40,527,719","$6,391,436",
4281,3/13/1987,Evil Dead II,"$3,500,000","$5,923,044","$5,923,044",
4282,6/30/1985,Day of the Dead,"$3,500,000","$34,004,262","$5,804,262",
4283,6/29/2001,Pootie Tang,"$3,500,000","$3,293,258","$3,293,258",
4284,4/19/2000,La otra conquista,"$3,500,000","$886,410","$886,410",
4285,10/6/2011,Trolljegeren,"$3,500,000","$5,706,638","$253,444",
4286,9/14/2007,Ira and Abby,"$3,500,000","$221,096","$221,096",
4287,8/1/2016,The Masked Saint,"$3,500,000","$182,695","$182,695",
4288,2/17/2006,Winter Passing,"$3,500,000","$113,783","$107,492",
4289,3/25/2005,D.E.B.S.,"$3,500,000","$96,793","$96,793",
4290,3/6/2016,Time to Choose,"$3,500,000","$29,233","$29,233",
4291,6/26/2009,Surveillance,"$3,500,000","$1,396,395","$27,349",
4292,9/17/1999,Taxman,"$3,500,000","$9,871","$9,871",
4293,5/25/1969,Midnight Cowboy,"$3,600,000","$44,785,053","$44,785,053",
4263,1/1/1948,The Pirate,"$3,700,000","$2,956,000","$2,956,000",
4260,11/21/2006,The History Boys,"$3,700,000","$13,447,998","$2,730,296",
4261,3/11/2006,Unknown,"$3,700,000","$3,355,048","$26,403",
4262,5/13/1970,The Ballad of Cable Hogue,"$3,716,946","$5,000,000","$3,500,000",
4259,11/8/2006,Casa de Areia,"$3,750,000","$1,178,175","$539,285",
4256,5/11/2010,Four Lions,"$3,750,000","$2,436,111","$310,007",
4257,2/19/2010,Defendor,"$3,750,000","$44,462","$44,462",
4258,5/17/1950,Annie Get Your Gun,"$3,768,785","$8,000,000","$8,000,000",
4255,1/1/1976,Network,"$3,800,000","$23,689,877","$23,689,877",
4251,1/14/2011,Down for Life,"$3,800,000","$41,914","$41,914",
4252,4/30/2010,The Good Heart,"$3,800,000","$340,930","$20,930",
4253,7/4/1965,Major Dundee,"$3,800,000","$14,873","$14,873",
4254,12/15/1939,Gone with the Wind,"$3,900,000","$390,525,192","$198,680,470",
4248,12/12/1966,A Man for All Seasons,"$3,900,000","$28,350,000","$28,350,000",
4249,12/30/1925,Ben-Hur,"$3,900,000","$9,000,000","$9,000,000",
4250,7/18/2008,The Legend of God's Gun,"$30,000","$243,768","$243,768",
5348,1/9/2006,Mutual Appreciation,"$30,000","$103,509","$103,509",
5349,4/29/2005,Funny Ha Ha,"$30,000","$82,698","$77,070",
5350,10/15/2010,Down Terrace,"$30,000","$9,812","$9,812",
5351,8/6/1984,Ghostbusters,"$30,000,000","$295,212,467","$242,212,467",
1704,11/22/1995,Toy Story,"$30,000,000","$364,545,516","$191,796,233",
1705,12/27/2002,Chicago,"$30,000,000","$306,771,047","$170,687,518",
1706,6/25/1999,Big Daddy,"$30,000,000","$228,641,283","$163,479,795",
1707,10/8/2001,American Pie 2,"$30,000,000","$286,500,000","$145,096,820",
1708,10/2/2012,The Vow,"$30,000,000","$197,618,160","$125,014,030",
1709,10/6/1994,Speed,"$30,000,000","$283,200,000","$121,248,145",
1710,2/3/1990,The Hunt for Red October,"$30,000,000","$200,500,000","$120,709,866",
1711,8/16/2013,Lee Daniels' The Butler,"$30,000,000","$177,025,498","$116,632,095",
1712,9/29/2000,Remember the Titans,"$30,000,000","$136,706,683","$115,654,751",
1713,8/14/2009,District 9,"$30,000,000","$212,453,431","$115,646,235",
1714,6/18/2004,Dodgeball: A True Underdog Story,"$30,000,000","$167,791,704","$114,326,736",
1715,11/22/1991,The Addams Family,"$30,000,000","$191,502,246","$113,502,246",
1716,10/11/1995,Ace Ventura: When Nature Calls,"$30,000,000","$212,400,000","$108,360,063",
1717,3/8/2001,The Princess Diaries,"$30,000,000","$165,334,774","$108,244,774",
1718,5/3/1999,Analyze This,"$30,000,000","$176,885,658","$106,885,658",
1719,9/20/1996,The First Wives Club,"$30,000,000","$181,489,203","$105,489,203",
1720,12/15/2004,Million Dollar Baby,"$30,000,000","$231,928,227","$100,492,203",
1721,9/22/1995,Se7en,"$30,000,000","$328,125,643","$100,125,643",
1722,8/10/2003,Mystic River,"$30,000,000","$156,822,020","$90,135,191",
1723,12/18/2015,Sisters,"$30,000,000","$106,030,660","$87,044,645",
1724,10/11/1999,Pokemon: The First Movie,"$30,000,000","$163,644,662","$85,744,662",
1725,11/19/2004,SpongeBob SquarePants: The Movie,"$30,000,000","$142,051,255","$85,416,609",
1726,4/12/2009,Up in the Air,"$30,000,000","$166,842,739","$83,823,381",
1727,6/25/2004,The Notebook,"$30,000,000","$116,025,023","$81,001,787",
1728,10/4/2009,Hannah Montana the Movie,"$30,000,000","$169,173,206","$79,576,189",
1729,1/18/2008,27 Dresses,"$30,000,000","$160,247,805","$76,808,654",
1730,11/17/2000,Rugrats in Paris,"$30,000,000","$103,284,813","$76,501,438",
1731,12/25/1991,The Prince of Tides,"$30,000,000","$74,787,599","$74,787,599",
1732,12/8/2005,Four Brothers,"$30,000,000","$92,494,381","$74,494,381",
1733,12/23/1994,Legends of the Fall,"$30,000,000","$160,502,573","$66,502,573",
1734,9/28/2012,Looper,"$30,000,000","$170,466,405","$66,486,205",
1735,1/2/2013,Warm Bodies,"$30,000,000","$115,121,608","$66,380,662",
1736,12/13/2002,About Schmidt,"$30,000,000","$107,054,484","$65,005,217",
1737,1/17/2014,The Nut Job,"$30,000,000","$122,529,966","$64,251,538",
1738,2/16/2001,Down to Earth,"$30,000,000","$71,172,251","$64,172,251",
1739,4/8/1995,Babe,"$30,000,000","$246,100,000","$63,658,910",
1740,8/8/2012,Hope Springs,"$30,000,000","$133,085,295","$63,536,011",
1741,4/18/2008,Forgetting Sarah Marshall,"$30,000,000","$105,173,042","$63,172,463",
1742,8/10/2004,Friday Night Lights,"$30,000,000","$61,950,770","$61,255,921",
1743,11/17/1989,Harlem Nights,"$30,000,000","$95,857,262","$60,857,262",
1744,4/25/2008,Baby Mama,"$30,000,000","$64,170,447","$60,494,212",
1745,5/29/1998,Hope Floats,"$30,000,000","$81,529,000","$60,110,313",
1746,9/1/2009,Bride Wars,"$30,000,000","$115,150,424","$58,715,510",
1747,8/20/2004,Without a Paddle,"$30,000,000","$65,121,280","$58,156,435",
1748,4/23/2004,13 Going On 30,"$30,000,000","$96,439,723","$57,139,723",
1749,5/20/2011,Midnight in Paris,"$30,000,000","$162,838,373","$56,816,662",
1750,5/10/2005,Wallace & Gromit: The Curse of the Were-Rabbit,"$30,000,000","$197,593,152","$56,068,547",
1751,12/21/2007,P.S. I Love You,"$30,000,000","$155,769,678","$53,695,808",
1752,9/23/2005,The Corpse Bride,"$30,000,000","$114,770,654","$53,359,111",
1753,5/14/2010,Letters to Juliet,"$30,000,000","$82,148,538","$53,032,453",
1754,6/4/2001,Blow,"$30,000,000","$83,282,296","$52,990,775",
1755,12/2/1999,Message in a Bottle,"$30,000,000","$52,880,016","$52,880,016",
1756,7/24/2015,Southpaw,"$30,000,000","$94,207,861","$52,421,953",
1757,9/6/1989,Star Trek V: The Final Frontier,"$30,000,000","$70,200,000","$52,210,049",
1758,3/7/2002,Like Mike,"$30,000,000","$62,432,423","$51,432,423",
1759,3/18/1994,Naked Gun 33 1/3: The Final Insult,"$30,000,000","$51,041,856","$51,041,856",
1760,7/12/2007,Atonement,"$30,000,000","$129,779,728","$50,980,159",
1761,5/24/1985,A View to a Kill,"$30,000,000","$152,627,960","$50,327,960",
1762,1/14/2005,Racing Stripes,"$30,000,000","$89,955,540","$49,772,522",
1763,9/18/2015,Sicario,"$30,000,000","$78,571,737","$46,889,293",
1764,9/22/1989,Black Rain,"$30,000,000","$45,892,212","$45,892,212",
1765,4/13/2012,The Three Stooges,"$30,000,000","$54,052,249","$44,338,224",
1766,7/21/2000,Pokemon 2000,"$30,000,000","$133,946,923","$43,746,923",
1767,10/24/2014,John Wick,"$30,000,000","$76,235,001","$43,037,835",
1768,1/13/2006,Glory Road,"$30,000,000","$42,799,060","$42,647,449",
1769,4/24/2015,The Age of Adaline,"$30,000,000","$69,057,415","$42,629,776",
1770,6/8/2010,Step Up 3D,"$30,000,000","$165,889,117","$42,400,223",
1771,5/29/2009,Drag Me To Hell,"$30,000,000","$91,388,487","$42,100,625",
1772,4/13/2012,The Cabin in the Woods,"$30,000,000","$70,768,144","$42,073,277",
1773,9/19/2003,Secondhand Lions,"$30,000,000","$47,902,566","$42,070,939",
1774,10/11/2006,Stranger Than Fiction,"$30,000,000","$53,572,822","$40,435,190",
1775,8/4/2011,Hanna,"$30,000,000","$65,343,694","$40,259,119",
1776,8/16/2002,Blue Crush,"$30,000,000","$51,618,420","$40,118,420",
